control_id,check_id,created_at,updated_at,is_deleted
959,cloudwatch_ac_19(4)_compliance,2025-08-12T14:18:25.604346,2025-08-12T14:18:25.604346,False
489,github_ac_19(5)_compliance,2025-08-12T14:18:25.620111,2025-08-12T14:18:25.620111,False
489,ec2_ac_19(5)_compliance,2025-08-12T14:18:25.636057,2025-08-12T14:18:25.636057,False
489,cloudtrail_ac_19(5)_compliance,2025-08-12T14:18:25.651735,2025-08-12T14:18:25.651735,False
489,iam_ac_19(5)_compliance,2025-08-12T14:18:25.668851,2025-08-12T14:18:25.668851,False
489,s3_ac_19(5)_compliance,2025-08-12T14:18:25.685561,2025-08-12T14:18:25.685561,False
489,cloudwatch_ac_19(5)_compliance,2025-08-12T14:18:25.702234,2025-08-12T14:18:25.702234,False
28,github_ac_2_compliance,2025-08-12T14:18:25.718454,2025-08-12T14:18:25.718454,False
28,ec2_ac_2_compliance,2025-08-12T14:18:25.734737,2025-08-12T14:18:25.734737,False
28,cloudtrail_ac_2_compliance,2025-08-12T14:18:25.750914,2025-08-12T14:18:25.750914,False
28,iam_ac_2_compliance,2025-08-12T14:18:25.765996,2025-08-12T14:18:25.765996,False
28,s3_ac_2_compliance,2025-08-12T14:18:25.782720,2025-08-12T14:18:25.782720,False
28,cloudwatch_ac_2_compliance,2025-08-12T14:18:25.798659,2025-08-12T14:18:25.798659,False
389,github_ac_2(1)_compliance,2025-08-12T14:18:25.815006,2025-08-12T14:18:25.815006,False
389,ec2_ac_2(1)_compliance,2025-08-12T14:18:25.830775,2025-08-12T14:18:25.830775,False
389,cloudtrail_ac_2(1)_compliance,2025-08-12T14:18:25.847144,2025-08-12T14:18:25.847144,False
389,iam_ac_2(1)_compliance,2025-08-12T14:18:25.863392,2025-08-12T14:18:25.863392,False
389,s3_ac_2(1)_compliance,2025-08-12T14:18:25.879496,2025-08-12T14:18:25.879496,False
389,cloudwatch_ac_2(1)_compliance,2025-08-12T14:18:25.896228,2025-08-12T14:18:25.896228,False
358,github_ac_2(10)_compliance,2025-08-12T14:18:25.912693,2025-08-12T14:18:25.912693,False
358,ec2_ac_2(10)_compliance,2025-08-12T14:18:25.929145,2025-08-12T14:18:25.929145,False
358,cloudtrail_ac_2(10)_compliance,2025-08-12T14:18:25.946344,2025-08-12T14:18:25.946344,False
358,iam_ac_2(10)_compliance,2025-08-12T14:18:25.963546,2025-08-12T14:18:25.963546,False
358,s3_ac_2(10)_compliance,2025-08-12T14:18:25.982155,2025-08-12T14:18:25.982155,False
358,cloudwatch_ac_2(10)_compliance,2025-08-12T14:18:25.998425,2025-08-12T14:18:25.998425,False
577,github_ac_2(11)_compliance,2025-08-12T14:18:26.014874,2025-08-12T14:18:26.014874,False
577,ec2_ac_2(11)_compliance,2025-08-12T14:18:26.032026,2025-08-12T14:18:26.032026,False
577,cloudtrail_ac_2(11)_compliance,2025-08-12T14:18:26.048936,2025-08-12T14:18:26.048936,False
577,iam_ac_2(11)_compliance,2025-08-12T14:18:26.066696,2025-08-12T14:18:26.066696,False
577,s3_ac_2(11)_compliance,2025-08-12T14:18:26.083171,2025-08-12T14:18:26.083171,False
577,cloudwatch_ac_2(11)_compliance,2025-08-12T14:18:26.100371,2025-08-12T14:18:26.100371,False
95,github_ac_2(12)_compliance,2025-08-12T14:18:26.117277,2025-08-12T14:18:26.117277,False
95,ec2_ac_2(12)_compliance,2025-08-12T14:18:26.134417,2025-08-12T14:18:26.134417,False
95,cloudtrail_ac_2(12)_compliance,2025-08-12T14:18:26.152775,2025-08-12T14:18:26.152775,False
95,iam_ac_2(12)_compliance,2025-08-12T14:18:26.169800,2025-08-12T14:18:26.169800,False
95,s3_ac_2(12)_compliance,2025-08-12T14:18:26.186959,2025-08-12T14:18:26.186959,False
95,cloudwatch_ac_2(12)_compliance,2025-08-12T14:18:26.203824,2025-08-12T14:18:26.203824,False
227,github_ac_2(13)_compliance,2025-08-12T14:18:26.221658,2025-08-12T14:18:26.221658,False
227,ec2_ac_2(13)_compliance,2025-08-12T14:18:26.239836,2025-08-12T14:18:26.239836,False
227,cloudtrail_ac_2(13)_compliance,2025-08-12T14:18:26.259001,2025-08-12T14:18:26.259001,False
227,iam_ac_2(13)_compliance,2025-08-12T14:18:26.276958,2025-08-12T14:18:26.276958,False
227,s3_ac_2(13)_compliance,2025-08-12T14:18:26.299315,2025-08-12T14:18:26.299315,False
227,cloudwatch_ac_2(13)_compliance,2025-08-12T14:18:26.316742,2025-08-12T14:18:26.316742,False
184,github_ac_2(2)_compliance,2025-08-12T14:18:26.335124,2025-08-12T14:18:26.335124,False
184,ec2_ac_2(2)_compliance,2025-08-12T14:18:26.352686,2025-08-12T14:18:26.352686,False
184,cloudtrail_ac_2(2)_compliance,2025-08-12T14:18:26.370073,2025-08-12T14:18:26.370073,False
184,iam_ac_2(2)_compliance,2025-08-12T14:18:26.387470,2025-08-12T14:18:26.387470,False
184,s3_ac_2(2)_compliance,2025-08-12T14:18:26.404861,2025-08-12T14:18:26.404861,False
184,cloudwatch_ac_2(2)_compliance,2025-08-12T14:18:26.422498,2025-08-12T14:18:26.422498,False
864,github_ac_2(3)_compliance,2025-08-12T14:18:26.439834,2025-08-12T14:18:26.439834,False
864,ec2_ac_2(3)_compliance,2025-08-12T14:18:26.457355,2025-08-12T14:18:26.457355,False
864,cloudtrail_ac_2(3)_compliance,2025-08-12T14:18:26.475748,2025-08-12T14:18:26.475748,False
864,iam_ac_2(3)_compliance,2025-08-12T14:18:26.492894,2025-08-12T14:18:26.492894,False
864,s3_ac_2(3)_compliance,2025-08-12T14:18:26.509960,2025-08-12T14:18:26.509960,False
864,cloudwatch_ac_2(3)_compliance,2025-08-12T14:18:26.527402,2025-08-12T14:18:26.527402,False
930,github_ac_2(4)_compliance,2025-08-12T14:18:26.544108,2025-08-12T14:18:26.544108,False
930,ec2_ac_2(4)_compliance,2025-08-12T14:18:26.561805,2025-08-12T14:18:26.561805,False
930,cloudtrail_ac_2(4)_compliance,2025-08-12T14:18:26.579749,2025-08-12T14:18:26.579749,False
930,iam_ac_2(4)_compliance,2025-08-12T14:18:26.596912,2025-08-12T14:18:26.596912,False
930,s3_ac_2(4)_compliance,2025-08-12T14:18:26.614959,2025-08-12T14:18:26.614959,False
930,cloudwatch_ac_2(4)_compliance,2025-08-12T14:18:26.632542,2025-08-12T14:18:26.632542,False
309,github_ac_2(5)_compliance,2025-08-12T14:18:26.651073,2025-08-12T14:18:26.651073,False
309,ec2_ac_2(5)_compliance,2025-08-12T14:18:26.669967,2025-08-12T14:18:26.669967,False
309,cloudtrail_ac_2(5)_compliance,2025-08-12T14:18:26.688276,2025-08-12T14:18:26.688276,False
309,iam_ac_2(5)_compliance,2025-08-12T14:18:26.706424,2025-08-12T14:18:26.706424,False
309,s3_ac_2(5)_compliance,2025-08-12T14:18:26.724589,2025-08-12T14:18:26.724589,False
309,cloudwatch_ac_2(5)_compliance,2025-08-12T14:18:26.742387,2025-08-12T14:18:26.742387,False
819,github_ac_2(6)_compliance,2025-08-12T14:18:26.763042,2025-08-12T14:18:26.763042,False
819,ec2_ac_2(6)_compliance,2025-08-12T14:18:26.782341,2025-08-12T14:18:26.782341,False
819,cloudtrail_ac_2(6)_compliance,2025-08-12T14:18:26.801396,2025-08-12T14:18:26.801396,False
819,iam_ac_2(6)_compliance,2025-08-12T14:18:26.819342,2025-08-12T14:18:26.819342,False
819,s3_ac_2(6)_compliance,2025-08-12T14:18:26.837386,2025-08-12T14:18:26.837386,False
819,cloudwatch_ac_2(6)_compliance,2025-08-12T14:18:26.856704,2025-08-12T14:18:26.856704,False
167,github_ac_2(7)_compliance,2025-08-12T14:18:26.876164,2025-08-12T14:18:26.876164,False
167,ec2_ac_2(7)_compliance,2025-08-12T14:18:26.894442,2025-08-12T14:18:26.894442,False
167,cloudtrail_ac_2(7)_compliance,2025-08-12T14:18:26.914133,2025-08-12T14:18:26.914133,False
167,iam_ac_2(7)_compliance,2025-08-12T14:18:26.932904,2025-08-12T14:18:26.932904,False
167,s3_ac_2(7)_compliance,2025-08-12T14:18:26.950559,2025-08-12T14:18:26.950559,False
167,cloudwatch_ac_2(7)_compliance,2025-08-12T14:18:26.970595,2025-08-12T14:18:26.970595,False
9,github_ac_2(8)_compliance,2025-08-12T14:18:26.990544,2025-08-12T14:18:26.990544,False
9,ec2_ac_2(8)_compliance,2025-08-12T14:18:27.010298,2025-08-12T14:18:27.010298,False
9,cloudtrail_ac_2(8)_compliance,2025-08-12T14:18:27.029796,2025-08-12T14:18:27.029796,False
9,iam_ac_2(8)_compliance,2025-08-12T14:18:27.048714,2025-08-12T14:18:27.048714,False
9,s3_ac_2(8)_compliance,2025-08-12T14:18:27.066902,2025-08-12T14:18:27.066902,False
9,cloudwatch_ac_2(8)_compliance,2025-08-12T14:18:27.085439,2025-08-12T14:18:27.085439,False
868,github_ac_2(9)_compliance,2025-08-12T14:18:27.103750,2025-08-12T14:18:27.103750,False
868,ec2_ac_2(9)_compliance,2025-08-12T14:18:27.122729,2025-08-12T14:18:27.122729,False
868,cloudtrail_ac_2(9)_compliance,2025-08-12T14:18:27.141248,2025-08-12T14:18:27.141248,False
868,iam_ac_2(9)_compliance,2025-08-12T14:18:27.160701,2025-08-12T14:18:27.160701,False
868,s3_ac_2(9)_compliance,2025-08-12T14:18:27.179167,2025-08-12T14:18:27.179167,False
868,cloudwatch_ac_2(9)_compliance,2025-08-12T14:18:27.197877,2025-08-12T14:18:27.197877,False
810,github_ac_20_compliance,2025-08-12T14:18:27.216410,2025-08-12T14:18:27.216410,False
810,ec2_ac_20_compliance,2025-08-12T14:18:27.237284,2025-08-12T14:18:27.237284,False
810,cloudtrail_ac_20_compliance,2025-08-12T14:18:27.257095,2025-08-12T14:18:27.257095,False
810,iam_ac_20_compliance,2025-08-12T14:18:27.276928,2025-08-12T14:18:27.276928,False
810,s3_ac_20_compliance,2025-08-12T14:18:27.295349,2025-08-12T14:18:27.295349,False
810,cloudwatch_ac_20_compliance,2025-08-12T14:18:27.314221,2025-08-12T14:18:27.314221,False
342,github_ac_20(1)_compliance,2025-08-12T14:18:27.332669,2025-08-12T14:18:27.332669,False
342,ec2_ac_20(1)_compliance,2025-08-12T14:18:27.351908,2025-08-12T14:18:27.351908,False
342,cloudtrail_ac_20(1)_compliance,2025-08-12T14:18:27.399836,2025-08-12T14:18:27.399836,False
342,iam_ac_20(1)_compliance,2025-08-12T14:18:27.419566,2025-08-12T14:18:27.419566,False
342,s3_ac_20(1)_compliance,2025-08-12T14:18:27.440056,2025-08-12T14:18:27.440056,False
342,cloudwatch_ac_20(1)_compliance,2025-08-12T14:18:27.459977,2025-08-12T14:18:27.459977,False
314,github_ac_20(2)_compliance,2025-08-12T14:18:27.479969,2025-08-12T14:18:27.479969,False
314,ec2_ac_20(2)_compliance,2025-08-12T14:18:27.500976,2025-08-12T14:18:27.500976,False
314,cloudtrail_ac_20(2)_compliance,2025-08-12T14:18:27.521199,2025-08-12T14:18:27.521199,False
314,iam_ac_20(2)_compliance,2025-08-12T14:18:27.546352,2025-08-12T14:18:27.546352,False
314,s3_ac_20(2)_compliance,2025-08-12T14:18:27.569208,2025-08-12T14:18:27.569208,False
314,cloudwatch_ac_20(2)_compliance,2025-08-12T14:18:27.603630,2025-08-12T14:18:27.603630,False
265,github_ac_20(3)_compliance,2025-08-12T14:18:27.626536,2025-08-12T14:18:27.626536,False
265,ec2_ac_20(3)_compliance,2025-08-12T14:18:27.647567,2025-08-12T14:18:27.647567,False
265,cloudtrail_ac_20(3)_compliance,2025-08-12T14:18:27.669309,2025-08-12T14:18:27.669309,False
265,iam_ac_20(3)_compliance,2025-08-12T14:18:27.691100,2025-08-12T14:18:27.691100,False
265,s3_ac_20(3)_compliance,2025-08-12T14:18:27.711784,2025-08-12T14:18:27.711784,False
265,cloudwatch_ac_20(3)_compliance,2025-08-12T14:18:27.733590,2025-08-12T14:18:27.733590,False
364,github_ac_20(4)_compliance,2025-08-12T14:18:27.755720,2025-08-12T14:18:27.755720,False
364,ec2_ac_20(4)_compliance,2025-08-12T14:18:27.776142,2025-08-12T14:18:27.776142,False
364,cloudtrail_ac_20(4)_compliance,2025-08-12T14:18:27.796721,2025-08-12T14:18:27.796721,False
364,iam_ac_20(4)_compliance,2025-08-12T14:18:27.817283,2025-08-12T14:18:27.817283,False
364,s3_ac_20(4)_compliance,2025-08-12T14:18:27.837398,2025-08-12T14:18:27.837398,False
364,cloudwatch_ac_20(4)_compliance,2025-08-12T14:18:27.857970,2025-08-12T14:18:27.857970,False
713,github_ac_20(5)_compliance,2025-08-12T14:18:27.882316,2025-08-12T14:18:27.882316,False
713,ec2_ac_20(5)_compliance,2025-08-12T14:18:27.905740,2025-08-12T14:18:27.905740,False
713,cloudtrail_ac_20(5)_compliance,2025-08-12T14:18:27.926284,2025-08-12T14:18:27.926284,False
713,iam_ac_20(5)_compliance,2025-08-12T14:18:27.947096,2025-08-12T14:18:27.947096,False
713,s3_ac_20(5)_compliance,2025-08-12T14:18:27.967014,2025-08-12T14:18:27.967014,False
713,cloudwatch_ac_20(5)_compliance,2025-08-12T14:18:27.986876,2025-08-12T14:18:27.986876,False
711,github_ac_21_compliance,2025-08-12T14:18:28.007297,2025-08-12T14:18:28.007297,False
711,ec2_ac_21_compliance,2025-08-12T14:18:28.029887,2025-08-12T14:18:28.029887,False
711,cloudtrail_ac_21_compliance,2025-08-12T14:18:28.050948,2025-08-12T14:18:28.050948,False
711,iam_ac_21_compliance,2025-08-12T14:18:28.073377,2025-08-12T14:18:28.073377,False
711,s3_ac_21_compliance,2025-08-12T14:18:28.094516,2025-08-12T14:18:28.094516,False
711,cloudwatch_ac_21_compliance,2025-08-12T14:18:28.114456,2025-08-12T14:18:28.114456,False
868,github_ac_21(1)_compliance,2025-08-12T14:18:28.135007,2025-08-12T14:18:28.135007,False
868,ec2_ac_21(1)_compliance,2025-08-12T14:18:28.156867,2025-08-12T14:18:28.156867,False
868,cloudtrail_ac_21(1)_compliance,2025-08-12T14:18:28.178131,2025-08-12T14:18:28.178131,False
868,iam_ac_21(1)_compliance,2025-08-12T14:18:28.200075,2025-08-12T14:18:28.200075,False
868,s3_ac_21(1)_compliance,2025-08-12T14:18:28.221032,2025-08-12T14:18:28.221032,False
868,cloudwatch_ac_21(1)_compliance,2025-08-12T14:18:28.243084,2025-08-12T14:18:28.243084,False
421,github_ac_21(2)_compliance,2025-08-12T14:18:28.264477,2025-08-12T14:18:28.264477,False
421,ec2_ac_21(2)_compliance,2025-08-12T14:18:28.286590,2025-08-12T14:18:28.286590,False
421,cloudtrail_ac_21(2)_compliance,2025-08-12T14:18:28.308765,2025-08-12T14:18:28.308765,False
421,iam_ac_21(2)_compliance,2025-08-12T14:18:28.330702,2025-08-12T14:18:28.330702,False
421,s3_ac_21(2)_compliance,2025-08-12T14:18:28.351950,2025-08-12T14:18:28.351950,False
421,cloudwatch_ac_21(2)_compliance,2025-08-12T14:18:28.374061,2025-08-12T14:18:28.374061,False
745,github_ac_22_compliance,2025-08-12T14:18:28.397116,2025-08-12T14:18:28.397116,False
745,ec2_ac_22_compliance,2025-08-12T14:18:28.418470,2025-08-12T14:18:28.418470,False
745,cloudtrail_ac_22_compliance,2025-08-12T14:18:28.440065,2025-08-12T14:18:28.440065,False
745,iam_ac_22_compliance,2025-08-12T14:18:28.463794,2025-08-12T14:18:28.463794,False
745,s3_ac_22_compliance,2025-08-12T14:18:28.485852,2025-08-12T14:18:28.485852,False
745,cloudwatch_ac_22_compliance,2025-08-12T14:18:28.508365,2025-08-12T14:18:28.508365,False
561,github_ac_23_compliance,2025-08-12T14:18:28.531521,2025-08-12T14:18:28.531521,False
561,ec2_ac_23_compliance,2025-08-12T14:18:28.553683,2025-08-12T14:18:28.553683,False
561,cloudtrail_ac_23_compliance,2025-08-12T14:18:28.576407,2025-08-12T14:18:28.576407,False
561,iam_ac_23_compliance,2025-08-12T14:18:28.598601,2025-08-12T14:18:28.598601,False
561,s3_ac_23_compliance,2025-08-12T14:18:28.620604,2025-08-12T14:18:28.620604,False
561,cloudwatch_ac_23_compliance,2025-08-12T14:18:28.642668,2025-08-12T14:18:28.642668,False
139,github_ac_24_compliance,2025-08-12T14:18:28.664059,2025-08-12T14:18:28.664059,False
139,ec2_ac_24_compliance,2025-08-12T14:18:28.687039,2025-08-12T14:18:28.687039,False
139,cloudtrail_ac_24_compliance,2025-08-12T14:18:28.710059,2025-08-12T14:18:28.710059,False
139,iam_ac_24_compliance,2025-08-12T14:18:28.732079,2025-08-12T14:18:28.732079,False
139,s3_ac_24_compliance,2025-08-12T14:18:28.754072,2025-08-12T14:18:28.754072,False
139,cloudwatch_ac_24_compliance,2025-08-12T14:18:28.775793,2025-08-12T14:18:28.775793,False
590,github_ac_24(1)_compliance,2025-08-12T14:18:28.799498,2025-08-12T14:18:28.799498,False
590,ec2_ac_24(1)_compliance,2025-08-12T14:18:28.822396,2025-08-12T14:18:28.822396,False
590,cloudtrail_ac_24(1)_compliance,2025-08-12T14:18:28.844266,2025-08-12T14:18:28.844266,False
590,iam_ac_24(1)_compliance,2025-08-12T14:18:28.868396,2025-08-12T14:18:28.868396,False
590,s3_ac_24(1)_compliance,2025-08-12T14:18:28.891131,2025-08-12T14:18:28.891131,False
590,cloudwatch_ac_24(1)_compliance,2025-08-12T14:18:28.913774,2025-08-12T14:18:28.913774,False
717,github_ac_24(2)_compliance,2025-08-12T14:18:28.935415,2025-08-12T14:18:28.935415,False
717,ec2_ac_24(2)_compliance,2025-08-12T14:18:28.958101,2025-08-12T14:18:28.958101,False
717,cloudtrail_ac_24(2)_compliance,2025-08-12T14:18:28.983351,2025-08-12T14:18:28.983351,False
717,iam_ac_24(2)_compliance,2025-08-12T14:18:29.007725,2025-08-12T14:18:29.007725,False
717,s3_ac_24(2)_compliance,2025-08-12T14:18:29.033402,2025-08-12T14:18:29.033402,False
717,cloudwatch_ac_24(2)_compliance,2025-08-12T14:18:29.055730,2025-08-12T14:18:29.055730,False
584,github_ac_25_compliance,2025-08-12T14:18:29.078192,2025-08-12T14:18:29.078192,False
584,ec2_ac_25_compliance,2025-08-12T14:18:29.100877,2025-08-12T14:18:29.100877,False
584,cloudtrail_ac_25_compliance,2025-08-12T14:18:29.122863,2025-08-12T14:18:29.122863,False
584,iam_ac_25_compliance,2025-08-12T14:18:29.145440,2025-08-12T14:18:29.145440,False
584,s3_ac_25_compliance,2025-08-12T14:18:29.167433,2025-08-12T14:18:29.167433,False
584,cloudwatch_ac_25_compliance,2025-08-12T14:18:29.189410,2025-08-12T14:18:29.189410,False
284,github_ac_3_compliance,2025-08-12T14:18:29.213468,2025-08-12T14:18:29.213468,False
284,ec2_ac_3_compliance,2025-08-12T14:18:29.236685,2025-08-12T14:18:29.236685,False
284,cloudtrail_ac_3_compliance,2025-08-12T14:18:29.259626,2025-08-12T14:18:29.259626,False
284,iam_ac_3_compliance,2025-08-12T14:18:29.282779,2025-08-12T14:18:29.282779,False
284,s3_ac_3_compliance,2025-08-12T14:18:29.305204,2025-08-12T14:18:29.305204,False
284,cloudwatch_ac_3_compliance,2025-08-12T14:18:29.327748,2025-08-12T14:18:29.327748,False
169,github_ac_3(1)_compliance,2025-08-12T14:18:29.351076,2025-08-12T14:18:29.351076,False
169,ec2_ac_3(1)_compliance,2025-08-12T14:18:29.374307,2025-08-12T14:18:29.374307,False
169,cloudtrail_ac_3(1)_compliance,2025-08-12T14:18:29.397972,2025-08-12T14:18:29.397972,False
169,iam_ac_3(1)_compliance,2025-08-12T14:18:29.421245,2025-08-12T14:18:29.421245,False
169,s3_ac_3(1)_compliance,2025-08-12T14:18:29.443881,2025-08-12T14:18:29.443881,False
169,cloudwatch_ac_3(1)_compliance,2025-08-12T14:18:29.467549,2025-08-12T14:18:29.467549,False
936,github_ac_3(10)_compliance,2025-08-12T14:18:29.491806,2025-08-12T14:18:29.491806,False
936,ec2_ac_3(10)_compliance,2025-08-12T14:18:29.515891,2025-08-12T14:18:29.515891,False
936,cloudtrail_ac_3(10)_compliance,2025-08-12T14:18:29.539320,2025-08-12T14:18:29.539320,False
936,iam_ac_3(10)_compliance,2025-08-12T14:18:29.562956,2025-08-12T14:18:29.562956,False
936,s3_ac_3(10)_compliance,2025-08-12T14:18:29.586535,2025-08-12T14:18:29.586535,False
936,cloudwatch_ac_3(10)_compliance,2025-08-12T14:18:29.610808,2025-08-12T14:18:29.610808,False
428,github_ac_3(11)_compliance,2025-08-12T14:18:29.635189,2025-08-12T14:18:29.635189,False
428,ec2_ac_3(11)_compliance,2025-08-12T14:18:29.659489,2025-08-12T14:18:29.659489,False
428,cloudtrail_ac_3(11)_compliance,2025-08-12T14:18:29.684430,2025-08-12T14:18:29.684430,False
428,iam_ac_3(11)_compliance,2025-08-12T14:18:29.708988,2025-08-12T14:18:29.708988,False
428,s3_ac_3(11)_compliance,2025-08-12T14:18:29.734087,2025-08-12T14:18:29.734087,False
428,cloudwatch_ac_3(11)_compliance,2025-08-12T14:18:29.757848,2025-08-12T14:18:29.757848,False
290,github_ac_3(12)_compliance,2025-08-12T14:18:29.782778,2025-08-12T14:18:29.782778,False
290,ec2_ac_3(12)_compliance,2025-08-12T14:18:29.807182,2025-08-12T14:18:29.807182,False
290,cloudtrail_ac_3(12)_compliance,2025-08-12T14:18:29.831078,2025-08-12T14:18:29.831078,False
290,iam_ac_3(12)_compliance,2025-08-12T14:18:29.854321,2025-08-12T14:18:29.854321,False
290,s3_ac_3(12)_compliance,2025-08-12T14:18:29.877680,2025-08-12T14:18:29.877680,False
290,cloudwatch_ac_3(12)_compliance,2025-08-12T14:18:29.901480,2025-08-12T14:18:29.901480,False
933,github_ac_3(13)_compliance,2025-08-12T14:18:29.925387,2025-08-12T14:18:29.925387,False
933,ec2_ac_3(13)_compliance,2025-08-12T14:18:29.949394,2025-08-12T14:18:29.949394,False
933,cloudtrail_ac_3(13)_compliance,2025-08-12T14:18:29.972771,2025-08-12T14:18:29.972771,False
933,iam_ac_3(13)_compliance,2025-08-12T14:18:29.996677,2025-08-12T14:18:29.996677,False
933,s3_ac_3(13)_compliance,2025-08-12T14:18:30.020569,2025-08-12T14:18:30.020569,False
933,cloudwatch_ac_3(13)_compliance,2025-08-12T14:18:30.044702,2025-08-12T14:18:30.044702,False
671,github_ac_3(14)_compliance,2025-08-12T14:18:30.068633,2025-08-12T14:18:30.068633,False
671,ec2_ac_3(14)_compliance,2025-08-12T14:18:30.093122,2025-08-12T14:18:30.093122,False
671,cloudtrail_ac_3(14)_compliance,2025-08-12T14:18:30.117145,2025-08-12T14:18:30.117145,False
671,iam_ac_3(14)_compliance,2025-08-12T14:18:30.141369,2025-08-12T14:18:30.141369,False
671,s3_ac_3(14)_compliance,2025-08-12T14:18:30.169053,2025-08-12T14:18:30.169053,False
671,cloudwatch_ac_3(14)_compliance,2025-08-12T14:18:30.252811,2025-08-12T14:18:30.252811,False
867,github_ac_3(15)_compliance,2025-08-12T14:18:30.417610,2025-08-12T14:18:30.417610,False
867,ec2_ac_3(15)_compliance,2025-08-12T14:18:30.502458,2025-08-12T14:18:30.502458,False
867,cloudtrail_ac_3(15)_compliance,2025-08-12T14:18:30.604357,2025-08-12T14:18:30.604357,False
867,iam_ac_3(15)_compliance,2025-08-12T14:18:30.642986,2025-08-12T14:18:30.642986,False
867,s3_ac_3(15)_compliance,2025-08-12T14:18:30.695707,2025-08-12T14:18:30.695707,False
867,cloudwatch_ac_3(15)_compliance,2025-08-12T14:18:30.764634,2025-08-12T14:18:30.764634,False
402,github_ac_3(2)_compliance,2025-08-12T14:18:30.828760,2025-08-12T14:18:30.828760,False
402,ec2_ac_3(2)_compliance,2025-08-12T14:18:30.862108,2025-08-12T14:18:30.862108,False
402,cloudtrail_ac_3(2)_compliance,2025-08-12T14:18:30.891000,2025-08-12T14:18:30.891000,False
